mx,my,SR1,SR2,SR3,SR4,SR5,SR6,SR7,SR8,SR9,SR10,SR11,SR12,SR13,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR21,SR22,SR23,SR24,SR25,SR26,SR27,SR28,SR29,SR30,SR31,SR32,SR33,SR34,SR35,SR36,SR37,SR38,SR39,SR40,SR41,SR42,SR43,SR44,SR45,SR46,SR47,SR48,SR49
1800,1000,0.0,0.0,0.0,2.1538262723728704e-05,0.0,4.307652544745741e-05,0.0,0.0003015356781322,0.0,2.1538262723728704e-05,0.0,6.461478817118611e-05,4.307652544745741e-05,0.0020245966960304,0.0001938443645135,0.0094122208102694,0.0,8.615305089491482e-05,0.0,0.0001723061017898,0.0003230739408559,0.0083999224622541,0.0006246096189881,0.038338107648237,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.461478817118611e-05,0.0,0.0003230739408559,2.1538262723728704e-05,0.0009907600852915,4.307652544745741e-05,0.0041784229684033,0.0025415150013999
1800,1100,0.0,0.0,0.0,0.0,0.0,6.462313939211167e-05,0.0,0.0001292462787842,0.0,0.0,0.0,0.0001292462787842,4.308209292807445e-05,0.0020033173211554,4.308209292807445e-05,0.0105981948603063,2.1541046464037224e-05,6.462313939211167e-05,0.0,0.0001723283717122,0.0001723283717122,0.0069146759149559,0.0003015746504965,0.0339702302737867,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1541046464037224e-05,0.0,0.0,0.0,2.1541046464037224e-05,0.0,0.0002369515111044,2.1541046464037224e-05,0.0008616418585614,2.1541046464037224e-05,0.0040497167352389,0.0021325635999396
1800,1200,0.0,0.0,0.0,0.0,0.0,6.452861844227915e-05,0.0,0.0002150953948075,0.0,0.0,0.0,2.150953948075972e-05,4.301907896151944e-05,0.0017637822374222,0.0001075476974037,0.0113785463853218,0.0,2.150953948075972e-05,0.0,0.0002150953948075,4.301907896151944e-05,0.0048611559226516,0.0001505667763653,0.026585790798219,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.150953948075972e-05,0.0,2.150953948075972e-05,2.150953948075972e-05,0.0003656621711729,0.0,0.0005592480264997,2.150953948075972e-05,0.0034200167774407,0.0021939730270374
1800,1300,0.0,0.0,0.0,0.0,0.0,2.1531770126822127e-05,0.0,0.0002583812415218,0.0,0.0,0.0,0.0001507223908877,4.3063540253644255e-05,0.0026268759554722,2.1531770126822127e-05,0.014038714122688,0.0,0.0001291906207609,0.0,0.000236849471395,2.1531770126822127e-05,0.0041340998643498,6.459531038046638e-05,0.0214456430463148,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0001076588506341,0.0,0.0003014447817755,0.0,0.0003229765519023,0.0,0.0024976853347113,0.0014641603686239
1800,1400,0.0,2.1558693543171284e-05,0.0,0.0,0.0,4.311738708634257e-05,2.1558693543171284e-05,0.0005174086450361,0.0,6.467608062951385e-05,0.0,0.0001724695483453,0.0,0.0021558693543171,0.0,0.0161259027702921,0.0,0.0,0.0,6.467608062951385e-05,0.0,0.0028026301606122,4.311738708634257e-05,0.0132154791419639,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.311738708634257e-05,0.0,4.311738708634257e-05,0.0,0.0005820847256656,0.0,0.0004742912579497,2.1558693543171284e-05,0.0020480758866012,0.0014444324673924
1800,1500,0.0,0.0,0.0,6.473469563903934e-05,0.0,0.000129469391278,0.0,0.001208380985262,0.0,0.0001726258550374,0.0,0.0007552381157887,0.0,0.0037977688108236,2.157823187967978e-05,0.0296916470664393,0.0,0.0,0.0,0.0003236734781951,0.0,0.0024599184342834,4.315646375935956e-05,0.0177373066050967,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.157823187967978e-05,0.0,8.631292751871912e-05,0.0,0.0001510476231577,0.0,0.0012946939127807,0.0,0.0004315646375935,2.157823187967978e-05,0.0027835919124786,0.0054161362017996
1800,1600,0.0,0.0001077911438796,0.0,0.0004096063467425,0.0,0.0002155822877592,0.0,0.0020480317337127,0.0,0.0001293493726555,0.0,0.0013150519553313,0.0,0.0024360798516793,0.0,0.014422455051093,0.0,6.46746863277713e-05,0.0,0.0003449316604147,2.155822877592377e-05,0.001401284870435,0.0,0.0113396283361359,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0001940240589833,0.0,0.0002371405165351,0.0,0.0012934937265554,0.0,0.0001509076014314,0.0,0.0014228430992109,0.0046996938731513
1900,25,0.0,0.0,0.0,0.0,0.0005538513974096,0.0,0.0001065098841172,0.0,4.2603953646898434e-05,0.0,0.0,0.0,0.014038002726653,4.2603953646898434e-05,0.0030461826857532,4.2603953646898434e-05,0.0002982276755282,0.0,8.520790729379687e-05,0.0,0.0912150647580095,8.520790729379687e-05,0.0198108384458077,0.000191717791411,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0003408316291751,0.0,4.2603953646898434e-05,0.0,0.0067527266530334,0.0,0.0017041581458759,0.0,0.0074130879345603
1900,50,0.0,0.0,0.0,0.0,0.0005328558944519,0.0,0.0001705138862246,0.0,2.1314235778076177e-05,0.0,0.0,0.0,0.0160283053051132,0.0001065711788903,0.0043054756271713,0.0001705138862246,0.0006607413091203,2.1314235778076177e-05,8.525694311230471e-05,2.1314235778076177e-05,0.1161838992262932,0.0005328558944519,0.0317368970735554,0.0006181128375642,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0003410277724492,0.0,6.394270733422853e-05,0.0,0.0096979772790246,2.1314235778076177e-05,0.002536394057591,2.1314235778076177e-05,0.0136197966621906
1900,75,0.0,0.0,0.0,0.0,0.0004049877437919,0.0,0.000213151444101,0.0,4.2630288820206754e-05,0.0,0.0,0.0,0.0161142491740381,0.0003623574549717,0.0055419375466268,0.0004689331770222,0.0005755088990727,0.0,0.0003410423105616,0.0,0.1268251092401151,0.0011510177981455,0.0400724714909943,0.001662581263988,0,0,0,0,0,0,0,0,0,0,0,0,2.1315144410103377e-05,0.0,0.0,0.0,0.0003197271661515,0.0,0.0001492060108707,4.2630288820206754e-05,0.0104231056165405,0.0001492060108707,0.0029841202174144,0.0001065757220505,0.017116060961313
1900,150,0.0,0.0,0.0,0.0,0.0003410277724492,2.1314235778076177e-05,0.0002557708293369,4.2628471556152354e-05,2.1314235778076177e-05,0.0,6.394270733422853e-05,0.0,0.0120851716861691,0.0007459982522326,0.0065434703838693,0.0014919965044653,0.0004689131871176,2.1314235778076177e-05,0.0002344565935588,2.1314235778076177e-05,0.1135409339898118,0.0042415329198371,0.0491079992326875,0.0067779269774282,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0002770850651149,4.2628471556152354e-05,0.0001065711788903,6.394270733422853e-05,0.0093143210350192,0.0004262847155615,0.0047530745785109,0.0005328558944519,0.0193746403222712
1900,900,0.0,0.0,0.0,0.0,0.0,8.539345032236028e-05,0.0,0.00036292216387,0.0,0.0,0.0,4.269672516118014e-05,8.539345032236028e-05,0.0019853977199948,0.0001921352632253,0.0078775457922377,2.134836258059007e-05,0.0001067418129029,0.0,0.0002348319883864,0.0009606763161265,0.0144101447418982,0.0017078690064472,0.0469663976772981,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.134836258059007e-05,0.0,6.40450877417702e-05,4.269672516118014e-05,8.539345032236028e-05,0.0001921352632253,0.0012168566670936,0.0001280901754835,0.004995516843858,0.0030955125741855
1900,1000,0.0,0.0,0.0,2.1320597829563142e-05,0.0,2.1320597829563142e-05,0.0,0.0001492441848069,0.0,0.0,0.0,6.396179348868942e-05,6.396179348868942e-05,0.0019401744024902,0.0002345265761251,0.0083363537513591,0.0,4.2641195659126285e-05,0.0,0.0001066029891478,0.0006182973370573,0.0106816195126111,0.0005969767392277,0.0394004647890326,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.396179348868942e-05,0.0,0.0002132059782956,4.2641195659126285e-05,0.0014498006524102,8.528239131825257e-05,0.0043494019572308,0.0027929983156727
1900,1100,0.0,0.0,0.0,0.0,0.0,6.398634957875653e-05,0.0,0.0001919590487362,0.0,4.265756638583769e-05,0.0,2.1328783192918843e-05,4.265756638583769e-05,0.0015783299562759,2.1328783192918843e-05,0.0086168284099392,0.0,4.265756638583769e-05,0.0,0.0002346166151221,0.0002986029647008,0.0082115815292737,0.0004052468806654,0.0364295616935053,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.265756638583769e-05,0.0,8.531513277167537e-05,0.0,0.0008744801109096,2.1328783192918843e-05,0.0036472219259891,0.002346166151221
1900,1200,0.0,0.0,0.0,0.0,0.0,4.258037044922291e-05,0.0,0.0002341920374707,0.0,0.0,0.0,0.000106450926123,0.0,0.0014477325952735,2.129018522461145e-05,0.0096657440919736,0.0,4.258037044922291e-05,0.0,0.0001703214817968,6.387055567383436e-05,0.0058973813072173,0.0002341920374707,0.0316372152437726,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387055567383436e-05,0.0,0.0003193527783691,2.129018522461145e-05,0.000872897594209,2.129018522461145e-05,0.0035554609325101,0.0016819246327443
1900,1300,0.0,0.0,0.0,2.1314235778076177e-05,0.0,0.0,0.0,0.0002344565935588,0.0,0.0,0.0,6.394270733422853e-05,0.0,0.0015985676833557,8.525694311230471e-05,0.0115523157917172,2.1314235778076177e-05,6.394270733422853e-05,0.0,0.0001065711788903,4.2628471556152354e-05,0.004198904448281,0.0001278854146684,0.0249589700961272,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.394270733422853e-05,0.0,0.0003197135366711,0.0,0.0005541701302299,4.2628471556152354e-05,0.0036234200822729,0.0018756527484707
1900,1400,0.0,0.0,0.0,0.0,0.0,6.405739542630197e-05,0.0,0.0003843443725578,0.0,2.1352465142100656e-05,0.0,0.0001921721862789,0.0,0.0015587299553733,0.0,0.0134947579698076,0.0,4.270493028420131e-05,0.0,0.0001921721862789,0.0,0.0027331155381888,6.405739542630197e-05,0.0201994320244272,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1352465142100656e-05,0.0,2.1352465142100656e-05,0.0,0.0001067623257105,0.0,0.0003202869771315,0.0,0.0003202869771315,2.1352465142100656e-05,0.002562295817052,0.0018576644673627
1900,1500,0.0,0.0,0.0,4.2653927360361706e-05,2.1326963680180853e-05,6.398089104054256e-05,0.0,0.0004691932009639,0.0,6.398089104054256e-05,0.0,0.0002559235641621,0.0,0.0023033120774595,2.1326963680180853e-05,0.0150781633218878,0.0,0.0,0.0,0.0001706157094414,4.2653927360361706e-05,0.0020687154769775,4.2653927360361706e-05,0.0125402546439463,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6.398089104054256e-05,0.0,2.1326963680180853e-05,0.0,0.0003838853462432,0.0,0.0002559235641621,0.0,0.0019194267312162,0.0014502335302522
1900,1600,0.0,4.264574182267901e-05,0.0,0.0001492600963793,0.0,0.0002132287091133,0.0,0.0011087892873896,0.0,6.396861273401851e-05,0.0,0.0010874664164783,0.0,0.0033903364749029,0.0,0.0290630730521557,0.0,2.1322870911339506e-05,0.0,0.0002985201927587,0.0,0.002324192929336,2.1322870911339506e-05,0.0167384536654015,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,8.529148364535801e-05,0.0,0.0001066143545566,0.0,0.0010874664164783,0.0,0.0004051345473154,0.0,0.0027080046057401,0.0046697087295833
1900,1700,0.0,2.1335609131640708e-05,0.0,0.0005547258374226,0.0,0.0003627053552378,0.0,0.0021122253040324,0.0,0.0001066780456582,0.0,0.001066780456582,0.0,0.0019628760401109,2.1335609131640708e-05,0.014188180072541,0.0,0.0001493492639214,0.0,0.0006614038830808,0.0,0.0017708555579261,0.0,0.0112011947941113,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0002133560913164,0.0,0.0001493492639214,0.0,0.0014508214209515,0.0,0.0002560273095796,0.0,0.0012161297205035,0.0041817793898015
2000,1,0.0,0.0,0.0,0.0,2.11367335292004e-05,0.0,2.11367335292004e-05,0.0,0.0,0.0,0.0,0.0,0.001479571347044,0.0,0.0002959142694088,0.0,0.0,0.0,0.0,0.0,0.0081799158758005,0.0,0.001796622349982,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052841833823,0.0,4.227346705840079e-05,0.0,0.0001479571347044
2000,25,0.0,0.0,0.0,0.0,0.0002961333446146,0.0,6.345714527455791e-05,0.0,4.2304763516371946e-05,0.0,0.0,0.0,0.0129029528724934,0.0,0.0027286572468059,2.1152381758185973e-05,0.0003595904898891,0.0,6.345714527455791e-05,0.0,0.0887130890938319,8.460952703274389e-05,0.0196717150351129,0.0001057619087909,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0001903714358236,0.0,4.2304763516371946e-05,0.0,0.0069168288349268,0.0,0.0015018191048312,0.0,0.0069379812166849
2000,50,2.1120662343971107e-05,0.0,0.0,0.0,0.0002956892728155,0.0,8.448264937588443e-05,0.0,2.1120662343971107e-05,0.0,0.0,0.0,0.0142986884068684,2.1120662343971107e-05,0.0043930977675459,0.0001900859610957,0.0004224132468794,0.0,0.0002112066234397,0.0,0.1186558810484296,0.0004012925845354,0.0325258200097155,0.0008659471561028,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0002534479481276,0.0,8.448264937588443e-05,0.0,0.0090818848079075,6.336198703191332e-05,0.0028301687540921,6.336198703191332e-05,0.0137495511859251
2000,75,0.0,0.0,0.0,0.0,0.0004023548346109,0.0,0.0002541188429122,0.0,0.0001058828512134,0.0,0.0,0.0,0.0150988945830333,0.0002329422726695,0.0060776756596501,0.0004447079750963,0.0006988268180085,0.0,0.0002541188429122,4.235314048536699e-05,0.1269111854644022,0.0011858879335902,0.0401507771801279,0.0020964804540256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0002541188429122,0.0,8.470628097073398e-05,4.235314048536699e-05,0.0098682817330905,6.352971072805049e-05,0.0029647198339756,6.352971072805049e-05,0.0177671424336114
2000,150,0.0,0.0,0.0,0.0,0.0001692763436309,2.11595429538722e-05,0.0001904358865848,4.231908590774439e-05,2.11595429538722e-05,0.0,0.0,0.0,0.0123783326280152,0.0008463817181548,0.0058611933982225,0.0010579771476936,0.0006136267456622,2.11595429538722e-05,0.0001904358865848,2.11595429538722e-05,0.1151502327549724,0.0042319085907744,0.0511849344054168,0.0063690224291155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.11595429538722e-05,0.0,0.0,0.0002327549724925,0.0,2.11595429538722e-05,8.463817181548878e-05,0.0092890393567498,0.0004443504020313,0.0044223444773592,0.0005924672027084,0.0197418535759627
2000,200,0.0,0.0,0.0,0.0,0.0002744063324538,6.33245382585752e-05,0.0001266490765171,6.33245382585752e-05,2.1108179419525063e-05,0.0,0.0,2.1108179419525063e-05,0.0095620052770448,0.0014142480211081,0.0058258575197889,0.002532981530343,0.00044327176781,2.1108179419525063e-05,0.0001899736147757,0.0001055408970976,0.1021213720316622,0.0063746701846965,0.0549656992084432,0.0122849604221635,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.443271767810026e-05,2.1108179419525063e-05,0.0001055408970976,2.1108179419525063e-05,0.008485488126649,0.0005488126649076,0.0041160949868073,0.0006543535620052,0.0189973614775725
2000,400,0.0,0.0,0.0,2.1139861322509723e-05,8.455944529003889e-05,0.0001056993066125,8.455944529003889e-05,0.00016911889058,0.0,4.2279722645019446e-05,2.1139861322509723e-05,4.2279722645019446e-05,0.0028750211398613,0.0026847623879587,0.0029173008625063,0.0056654828344326,0.0002536783358701,8.455944529003889e-05,0.0001056993066125,0.0001056993066125,0.0417935058346017,0.0210553018772196,0.0329147640791476,0.0402925756807035,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1139861322509723e-05,0.0,2.1139861322509723e-05,0.000126839167935,4.2279722645019446e-05,0.0,0.0001056993066125,0.0037417554540842,0.0017123287671232,0.0028538812785388,0.0030441400304414,0.0126204972095383
2000,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002959267792597,0.0,0.0,2.113762708998288e-05,2.113762708998288e-05,0.0009511932190492,0.0029804054196875,0.0010991566086791,0.0070599674480542,0.0001056881354499,0.0001691010167198,0.0001056881354499,0.0003170644063497,0.0116891077807605,0.0244985097972901,0.01234437422055,0.0561838128051744,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.341288126994864e-05,0.0001268257625398,0.0,0.0002747891521697,0.0010780189815891,0.0022828637257181,0.0013950833879388,0.0055169206704855,0.0076095457523938
2000,800,0.0,0.0,0.0,0.0,0.0,4.225471140032114e-05,2.112735570016057e-05,0.0001690188456012,0.0,0.0,0.0,6.33820671004817e-05,0.0002535282684019,0.0020070987915152,0.000274655624102,0.0069720273810529,4.225471140032114e-05,0.0001056367785008,0.0,0.000274655624102,0.0024719006169187,0.019606186089749,0.0037606693146285,0.0541282853038113,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0001478914899011,0.0,0.0001901462013014,0.0003591650469027,0.0020282261472154,0.000274655624102,0.0052395842136398,0.0042677258514324
2000,1000,0.0,0.0,0.0,2.113271344040575e-05,0.0,2.113271344040575e-05,0.0,0.0002535925612848,0.0,0.0,0.0,0.0,2.113271344040575e-05,0.0014370245139475,0.0001690617075232,0.0074598478444632,0.0,8.4530853761623e-05,0.0,0.0002958579881656,0.0004226542688081,0.0121301775147929,0.000887573964497,0.0453930684699915,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.113271344040575e-05,0.0,0.0002535925612848,0.0,0.001098901098901,8.4530853761623e-05,0.0042265426880811,0.0029163144547759
2000,1100,0.0,0.0,0.0,0.0,0.0,2.1142543025075056e-05,0.0,0.0002114254302507,0.0,2.1142543025075056e-05,0.0,0.0,8.457017210030022e-05,0.0015434056408304,8.457017210030022e-05,0.008182164150704,2.1142543025075056e-05,6.342762907522517e-05,0.0,0.0001691403442006,0.0003171381453761,0.0093661465601082,0.0004651359465516,0.0397902659731912,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.1142543025075056e-05,0.0,2.1142543025075056e-05,0.0,0.0003171381453761,2.1142543025075056e-05,0.0009302718931033,2.1142543025075056e-05,0.0042073660619899,0.0027273880502346
2000,1200,0.0,0.0,0.0,2.115327664255193e-05,0.0,2.115327664255193e-05,0.0,0.0001269196598553,0.0,0.0,0.0,8.461310657020772e-05,0.0,0.0013326564284807,4.230655328510386e-05,0.0086939967000888,0.0,6.345982992765579e-05,0.0,8.461310657020772e-05,0.0001057663832127,0.0074036468248931,0.0002115327664255,0.0351144392266362,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.461310657020772e-05,0.0,0.0002538393197106,0.0,0.0006557515759191,2.115327664255193e-05,0.0033210644328806,0.0024749333671785
2000,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001904439459985,0.0,2.1160438444284565e-05,0.0,4.232087688856913e-05,0.0,0.0014812306910999,2.1160438444284565e-05,0.0093952346692623,0.0,0.0,0.0,0.0003385670151085,4.232087688856913e-05,0.0048245799652968,0.0001058021922214,0.0296880951373312,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.232087688856913e-05,2.1160438444284565e-05,0.0002539252613314,0.0,0.0004866900842185,2.1160438444284565e-05,0.0031952262050869,0.0019467603368741
2000,1400,0.0,0.0,0.0,2.1130034230655453e-05,0.0,2.1130034230655453e-05,0.0,0.0003169505134598,0.0,4.2260068461310905e-05,0.0,0.0001267802053839,2.1130034230655453e-05,0.0015002324303765,2.1130034230655453e-05,0.0115792587583991,0.0,4.2260068461310905e-05,0.0,0.0001901703080758,2.1130034230655453e-05,0.0047331276676668,4.2260068461310905e-05,0.024954570426404,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.339010269196635e-05,0.0,0.0002324303765372,0.0,0.0004014706503824,0.0,0.0028736846553691,0.0016270126357604
2000,1500,0.0,0.0,0.0,0.0,0.0,4.235224361010524e-05,0.0,0.0005717552887364,0.0,0.0,0.0,0.0001482328526353,0.0,0.0016729136225991,0.0,0.0123033267687355,0.0,2.1176121805052625e-05,0.0,0.0001482328526353,2.1176121805052625e-05,0.0030281854181225,0.0,0.0206255426381212,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1176121805052625e-05,0.0,2.1176121805052625e-05,0.0,6.352836541515787e-05,0.0,0.0001905850962454,0.0,0.000423522436101,0.0,0.0026258391038265,0.0014823285263536
2000,1600,0.0,0.0,0.0,6.339144215530903e-05,0.0,8.452192287374537e-05,0.0,0.0006127839408346,0.0,4.2260961436872686e-05,0.0,0.0003169572107765,0.0,0.0018594823032223,0.0,0.0152984680401479,0.0,4.2260961436872686e-05,0.0,0.000147913365029,0.0,0.0018172213417855,2.1130480718436343e-05,0.0130163761225567,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2260961436872686e-05,0.0,6.339144215530903e-05,0.0,0.0004014791336502,0.0,0.000147913365029,0.0,0.0021553090332805,0.0007395668251452
2000,1700,0.0,4.232266802099205e-05,0.0,0.0002539360081259,0.0,0.0002539360081259,0.0,0.0013543253766717,0.0,2.1161334010496026e-05,0.0,0.0009310986964618,0.0,0.0034916201117318,0.0,0.0290333502624005,0.0,6.348400203148806e-05,0.0,0.0002539360081259,0.0,0.0021584560690705,0.0,0.0168020992043338,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.232266802099205e-05,0.0,4.232266802099205e-05,0.0,0.0012696800406297,0.0,0.0002962586761469,0.0,0.0028567800914169,0.0042534281361097
2000,1800,0.0,2.1142096027400155e-05,0.0,0.0004016998245206,0.0,0.0002537051523288,0.0,0.0019662149305482,0.0,4.228419205480031e-05,0.0,0.001374236241781,0.0,0.001585657202055,4.228419205480031e-05,0.0141017780502759,0.0,0.000105710480137,0.0,0.0004651261126028,0.0,0.0016702255861646,0.0,0.0106979005898644,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.228419205480031e-05,0.0,0.000211420960274,0.0,0.0001691367682192,0.0,0.0010782468973974,0.0,0.0002325630563014,0.0,0.0013530941457536,0.0039747140531512
2100,25,0.0,0.0,0.0,0.0,0.0001884895702437,0.0,0.0001047164279132,0.0,8.377314233056883e-05,0.0,0.0,0.0,0.0113303175002094,0.0,0.0023456479852559,2.094328558264221e-05,0.0003141492837396,0.0,0.0,0.0,0.0912917818547373,2.094328558264221e-05,0.0207129094412331,0.0001675462846611,0,0,0,0,0,0,0,0,0,0,0,0,4.188657116528441e-05,0.0,2.094328558264221e-05,0.0,0.0001466029990784,0.0,8.377314233056883e-05,0.0,0.0062201558180447,0.0,0.0013194269917064,0.0,0.0069112842422719
2100,50,0.0,0.0,0.0,0.0,0.0003569628758609,0.0,6.299344868133715e-05,0.0,4.199563245422476e-05,0.0,0.0,0.0,0.0134176045691248,8.399126490844952e-05,0.004115571980514,8.399126490844952e-05,0.0004619519569964,0.0,0.0001049890811355,0.0,0.1210524105493028,0.000377960692088,0.0314757265244414,0.0008609104653116,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0001259868973626,0.0,0.0001049890811355,2.099781622711238e-05,0.0087140937342516,4.199563245422476e-05,0.0027507139257517,6.299344868133715e-05,0.0125776919200403
2100,75,2.0981515285033885e-05,0.0,0.0,0.0,0.0003357042445605,0.0,0.0001258890917102,0.0,6.294454585510165e-05,0.0,0.0,0.0,0.0128826503850108,0.0001888336375653,0.0050985082142632,0.0002517781834204,0.0004615933362707,0.0,0.0001258890917102,0.0,0.127609575963576,0.0011330018253918,0.0380604687270514,0.0014267430393823,0,0,0,0,0,0,0,0,0,0,0,0,2.0981515285033885e-05,0.0,0.0,0.0,0.0002098151528503,0.0,2.0981515285033885e-05,0.0,0.0106586097647972,6.294454585510165e-05,0.0030842827468999,4.196303057006777e-05,0.0171209164725876
2100,150,0.0,0.0,0.0,0.0,0.0003773347588202,4.192608431335556e-05,0.0002515565058801,2.096304215667778e-05,2.096304215667778e-05,0.0,2.096304215667778e-05,0.0,0.0111523384273525,0.0005450390960736,0.0062469865626899,0.0012158564450873,0.0006708173490136,4.192608431335556e-05,0.0001467412950967,0.0,0.118860449028363,0.003773347588202,0.0520093075907175,0.00630987568916,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0003354086745068,0.0,8.385216862671111e-05,0.0,0.0093914428861916,0.0002515565058801,0.0037104584617319,0.0006079282225436,0.0203551139341341
2100,1100,0.0,0.0,0.0,4.1933995890468405e-05,0.0,4.1933995890468405e-05,0.0,0.0001887029815071,0.0,0.0,0.0,0.0001048349897261,2.0966997945234203e-05,0.001258019876714,0.0001258019876714,0.006541703358913,0.0,8.386799178093681e-05,0.0,0.0003145049691785,0.0003983729609594,0.0108189709397408,0.0005870759424665,0.0420388308801945,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29009938357026e-05,2.0966997945234203e-05,0.0002096699794523,0.0,0.0009435149075355,2.0966997945234203e-05,0.0044659705623348,0.0026418417410995
2100,1200,0.0,0.0,0.0,0.0,0.0,4.19216902825522e-05,0.0,0.0001467259159889,0.0,0.0,0.0,6.288253542382829e-05,0.0,0.0016349459210195,0.0001048042257063,0.0076297476314244,0.0,8.384338056510439e-05,0.0,0.0002934518319778,6.288253542382829e-05,0.0088454766496185,0.0002096084514127,0.0399932925295547,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.19216902825522e-05,0.0,0.0001676867611302,0.0,0.0010270814119225,0.0,0.0043598557893854,0.002431458036388
2100,1300,0.0,0.0,0.0,0.0,0.0,2.0939338735682726e-05,0.0,0.0002931507422995,0.0,2.0939338735682726e-05,0.0,2.0939338735682726e-05,0.0,0.0012354209854052,0.0,0.0081454027681805,0.0,0.0,0.0,0.0003769080972422,2.0939338735682726e-05,0.0060305295558766,0.0002303327260925,0.033586699332035,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0939338735682726e-05,0.0,0.0,0.0,4.187867747136545e-05,0.0,0.0001884540486211,0.0,0.0005863014845991,2.0939338735682726e-05,0.0039784743597797,0.0020939338735682
2100,1400,0.0,0.0,0.0,0.0,0.0,4.203093476798924e-05,0.0,0.0001681237390719,0.0,2.101546738399462e-05,0.0,0.0001050773369199,0.0,0.0013239744451916,2.101546738399462e-05,0.0100664088769334,0.0,2.101546738399462e-05,0.0,0.0003152320107599,4.203093476798924e-05,0.0048966039004707,6.304640215198387e-05,0.0292114996637525,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.203093476798924e-05,0.0,0.0002311701412239,2.101546738399462e-05,0.0004203093476798,0.0,0.003551613987895,0.0016181909885675
