lifetime_ns,chargino_mass,SR1,SR2,SR3,SR4,SR5,SR6,SR7,SR8,SR9,SR10,SR11,SR12,SR13,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR21,SR22,SR23,SR24,SR25,SR26,SR27,SR28,SR29,SR30,SR31,SR32,SR33,SR34,SR35,SR36,SR37,SR38,SR39,SR40,SR41,SR42,SR43,SR44,SR45,SR46,SR47,SR48,SR49
0.032,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,1300.0,0.0,0.0,0.0,6.969612489545581e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.680472977486806e-05,0.0,0.0,0.0,6.680472977486806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,100.0,0.0,0.0,0.00020483408439164277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,150.0,0.0,0.0,0.00015936254980079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,200.0,0.0,0.0,0.00013915947676036738,0.00013915947676036738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002508780732563974,0.0,0.0,0.0,0.0001254390366281987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,300.0,0.0,0.0,0.0004662004662004662,0.00011655011655011655,0.0,0.0,0.0002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,350.0,0.0,0.0,0.00021710811984368216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,400.0,0.0,0.0,0.00010253255408592229,0.0,0.0,0.0,0.00010253255408592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020506510817184457,0.0,0.0,0.0,0.00010253255408592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,450.0,0.0,0.0,9.894132779261898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019788265558523795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,500.0,0.0,0.0,0.00018968133535660092,9.484066767830046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018968133535660092,0.0002845220030349014,0.0,0.0,9.484066767830046e-05,0.00018968133535660092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,600.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87154009936125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87154009936125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,700.0,0.0,0.0,8.392077878482712e-05,0.00016784155756965425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.392077878482712e-05,8.392077878482712e-05,0.0,0.0,8.392077878482712e-05,8.392077878482712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071025020177563e-05,0.0,0.0,8.071025020177563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,900.0,0.0,0.0,0.0,0.00015475085112968121,0.0,0.0,7.737542556484061e-05,7.737542556484061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.534091765237701e-05,0.000226022752957131,0.0,0.0,0.0,0.00015068183530475403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1200.0,0.0,0.0,0.0,7.10126402499645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10126402499645e-05,0.0,0.0,0.0,7.10126402499645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.958942240779402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.958942240779402e-05,0.0,0.0,0.0,6.958942240779402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1500.0,0.0,0.0,0.0,6.707807888382076e-05,0.0,0.0,0.0,6.707807888382076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,100.0,0.0,0.0,0.0004046944556859571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020234722784297855,0.0,0.0,0.0,0.00020234722784297855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,150.0,0.0,0.0,0.00015936254980079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015936254980079682,0.0,0.0,0.0,0.00015936254980079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,200.0,0.0,0.0,0.0005566379070414695,0.00027831895352073476,0.0,0.0,0.00013915947676036738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013915947676036738,0.0,0.0,0.0,0.00013915947676036738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,250.0,0.0001254390366281987,0.0,0.0001254390366281987,0.0002508780732563974,0.0,0.0,0.0001254390366281987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001254390366281987,0.0,0.0003763171098845961,0.0002508780732563974,0.0,0.0,0.0002508780732563974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,300.0,0.0,0.0,0.0004662004662004662,0.0005827505827505828,0.0,0.0,0.00011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005827505827505828,0.00011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,350.0,0.0,0.0,0.0004342162396873643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010855405992184108,0.00010855405992184108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,400.0,0.0,0.0,0.00030759766225776686,0.00020506510817184457,0.0,0.0,0.00010253255408592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030759766225776686,0.0,0.0,0.0,0.00010253255408592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,450.0,0.0,0.0,0.00029682398337785694,0.00019788265558523795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.894132779261898e-05,0.0,9.894132779261898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,500.0,9.484066767830046e-05,0.0,0.0002845220030349014,0.0004742033383915023,0.0,0.0,0.0,9.484066767830046e-05,0.0,0.0,0.0,9.484066767830046e-05,0.0,0.0,0.0,9.484066767830046e-05,0.0,0.0,0.00018968133535660092,0.00018968133535660092,0.0,0.0,9.484066767830046e-05,9.484066767830046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,600.0,0.0,0.0,0.00017812611328820805,8.906305664410402e-05,0.0,0.0,0.00017812611328820805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017812611328820805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,700.0,0.0,0.0,8.475294516484448e-05,0.0005085176709890668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475294516484448e-05,0.0003390117806593779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,800.0,8.071025020177563e-05,0.0,0.0,0.00016142050040355126,8.071025020177563e-05,0.0,0.0,0.00024213075060532688,0.0,0.0,0.0,8.071025020177563e-05,0.0,0.0,0.0,0.0,8.071025020177563e-05,8.071025020177563e-05,0.0,0.00016142050040355126,0.0,0.0,0.0,8.071025020177563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,900.0,0.0,0.0,7.771819382917541e-05,0.00015543638765835082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771819382917541e-05,0.00031087277531670164,0.0,0.0,7.771819382917541e-05,0.00015543638765835082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1000.0,0.0,0.0,0.0,0.00030136367060950805,0.0,0.0,7.534091765237701e-05,0.00015068183530475403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.534091765237701e-05,0.000452045505914262,0.0,0.0,0.0,7.534091765237701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1200.0,0.0,0.0,0.0,0.000284050560999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10126402499645e-05,0.00021303792074989347,0.0,0.0,7.10126402499645e-05,0.000284050560999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1300.0,0.0,0.0,0.0,0.0004181767493727349,0.0,0.0,0.0,0.00013939224979091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013939224979091162,0.0,0.0,0.0,6.969612489545581e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1500.0,0.0,0.0,0.0,0.00013415615776764153,0.0,0.0,0.0,6.707807888382076e-05,0.0,0.0,0.0,6.707807888382076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033539039441910385,0.0,0.0,0.0,0.00026831231553528306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,100.0,0.00020234722784297855,0.0,0.00020234722784297855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020234722784297855,0.0,0.00020234722784297855,0.0,0.00020234722784297855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,150.0,0.00015936254980079682,0.0,0.00047808764940239046,0.00015936254980079682,0.0,0.0,0.0,0.00015936254980079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015936254980079682,0.00015936254980079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,200.0,0.00013915947676036738,0.00013915947676036738,0.0012524352908433063,0.0005566379070414695,0.0,0.0,0.0005566379070414695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013915947676036738,0.0,0.00027831895352073476,0.0,0.0,0.0,0.00027831895352073476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027831895352073476
0.102,250.0,0.0002508780732563974,0.0,0.0001254390366281987,0.0006271951831409935,0.0,0.0,0.0001254390366281987,0.0002508780732563974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002508780732563974,0.0,0.0003763171098845961,0.0002508780732563974,0.0001254390366281987,0.0,0.0005017561465127947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,300.0,0.0002331002331002331,0.0,0.0006993006993006993,0.0008158508158508159,0.0,0.0,0.00011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008158508158508159,0.0004662004662004662,0.00011655011655011655,0.0,0.0002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,350.0,0.0,0.0,0.0009769865392965696,0.0006513243595310464,0.0,0.0,0.0003256621797655232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010855405992184108,0.0,0.00010855405992184108,0.0,0.0007598784194528875,0.00021710811984368216,0.00010855405992184108,0.0,0.0004342162396873643,0.00010855405992184108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010855405992184108
0.102,400.0,0.0,0.0,0.000717727878601456,0.0006151953245155337,0.0,0.0,0.00030759766225776686,0.00010253255408592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010253255408592228,0.00041013021634368914,0.0,0.0,0.00030759766225776686,0.00010253255408592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010253255408592229
0.102,450.0,0.0,0.0,0.0005936479667557139,0.0004947066389630949,0.0,0.0,0.0,0.00019788265558523795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.894132779261898e-05,9.894132779261898e-05,0.0005936479667557139,0.00019788265558523795,0.0,9.894132779261898e-05,0.0003957653111704759,0.00019788265558523795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,500.0,9.484066767830046e-05,0.0,0.0005690440060698028,0.0009484066767830046,0.0,0.0,0.0,0.00018968133535660092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037936267071320183,0.0008535660091047041,0.0,0.0,9.484066767830046e-05,0.0004742033383915023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,600.0,0.0,0.0,0.0008015675097969362,0.0011578197363733523,0.0,0.0,0.00026718916993231207,0.0003562522265764161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026718916993231207,0.0008015675097969362,0.0,0.0,0.00017812611328820805,0.0003562522265764161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.906305664410402e-05
0.102,700.0,0.0,8.475294516484448e-05,0.00016950589032968896,0.0011865412323078227,0.0,8.475294516484448e-05,0.00016950589032968896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475294516484448e-05,0.0002542588354945334,0.0005932706161539113,0.0,0.0,8.475294516484448e-05,8.475294516484448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,800.0,8.071025020177563e-05,0.0,8.071025020177563e-05,0.00129136400322841,8.071025020177563e-05,0.0,0.0,0.0005649717514124294,0.0,0.0,0.0,8.071025020177563e-05,0.0,0.0,0.0,0.0,8.071025020177563e-05,0.00016142050040355126,0.00016142050040355126,0.0008071025020177562,0.0,8.071025020177563e-05,0.00016142050040355126,0.0003228410008071025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,900.0,0.0,7.771819382917541e-05,0.00023315458148752622,0.0007771819382917541,0.0,0.0,0.0,0.00031087277531670164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771819382917541e-05,0.0007771819382917541,0.0,0.0,7.771819382917541e-05,0.00038859096914587707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,1000.0,0.0,7.534091765237701e-05,0.0,0.001130113764785655,0.0,7.534091765237701e-05,0.0,0.000376704588261885,0.0,0.0,0.0,7.534091765237701e-05,0.0,0.0,0.0,0.0,7.534091765237701e-05,0.0,0.0,0.0008287500941761471,0.0,0.0,0.0,0.00030136367060950805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.534091765237701e-05
0.102,1200.0,0.0,0.0,0.000142025280499929,0.001136202243999432,0.0,0.0,0.0,0.00021303792074989347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10126402499645e-05,0.000142025280499929,0.0007101264024996449,0.0,7.10126402499645e-05,7.10126402499645e-05,0.0004970884817497514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,1300.0,0.0,0.0,0.00013939224979091162,0.001115137998327293,0.0,0.0,0.0,0.00020908837468636745,0.0,0.0,0.0,6.969612489545581e-05,0.0,0.0,0.0,0.0,0.0,0.00013939224979091162,6.969612489545581e-05,0.0005575689991636465,0.0,0.0,6.969612489545581e-05,0.00013939224979091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,1500.0,0.0,0.0,6.707807888382076e-05,0.0006707807888382077,0.0,0.0,6.707807888382076e-05,0.0004695465521867454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.707807888382076e-05,0.00033539039441910385,0.0,0.0,0.0,0.0004695465521867454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.151,100.0,0.00020234722784297855,0.0,0.0006070416835289356,0.00020234722784297855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020234722784297855,0.0,0.00020234722784297855,0.0,0.00020234722784297855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.151,150.0,0.00047808764940239046,0.0,0.0009561752988047809,0.0011155378486055777,0.0,0.0,0.00015936254980079682,0.00031872509960159364,0.00015936254980079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031872509960159364,0.0,0.00047808764940239046,0.00015936254980079682,0.00015936254980079682,0.0,0.00015936254980079682,0.00015936254980079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.151,200.0,0.00041747843028110213,0.00041747843028110213,0.0016699137211244085,0.0009741163373225717,0.0,0.0,0.0006957973838018369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013915947676036738,0.0,0.0009741163373225717,0.0,0.0,0.0,0.0006957973838018369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027831895352073476
